month,GHG,class,mean,sd,min,max,lower,upper,lower_quantile,upper_quantile,sum_point,sum_lower,sum_upper,sum_lower_q,sum_upper_q,trend,trend_low,trend_high,trend_low_q,trend_high_q
Jul,CO2,Forestland,125495.53479203302,9472.459124295503,94424.53385283363,152951.39440129139,106929.85606338602,144061.21352068003,107074.11183463322,143992.67852811803,9418062.683747832,4087307.5600247183,14748817.807470944,4104233.727219535,14719881.622921567,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jul,CO2,Grassland,4495985.926218167,1296729.9371715959,813215.4057720006,8406138.125478327,1954441.9516869527,7037529.900749382,1898692.3872372487,7047584.959316987,9418062.683747832,4087307.5600247183,14748817.807470944,4104233.727219535,14719881.622921567,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jul,CO2,Wetland,37809.10700742549,9413.190066779674,8848.984736941135,68196.09313641489,19359.593496907146,56258.62051794383,19352.633198769952,55088.328079690655,9418062.683747832,4087307.5600247183,14748817.807470944,4104233.727219535,14719881.622921567,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jul,N2O,Barren,146.29155385303775,33.05424634138235,15.834062751108226,252.27904344816488,81.50642148781351,211.076686218262,83.31751465525662,208.88701868536015,3929.1105680390624,2435.7216410257874,5422.499495052339,2468.836237246877,5391.587583728007,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jul,N2O,Cropland,1146.5678684023253,663.5837239293271,-1080.686057318584,2970.1349680938292,-154.0323312261255,2447.1680680307763,-124.8406741299343,2425.8739447273024,3929.1105680390624,2435.7216410257874,5422.499495052339,2468.836237246877,5391.587583728007,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jul,N2O,Forestland,43.247653041396354,26.017311466468097,-30.858898316783325,133.6478400441083,-7.745340407442086,94.2406464902348,-6.13052796624025,91.66448870327386,3929.1105680390624,2435.7216410257874,5422.499495052339,2468.836237246877,5391.587583728007,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jul,N2O,Grassland,2587.432752308296,39.12663519527362,2472.696337293499,2713.5722071294927,2510.7459564893225,2664.11954812727,2511.2413162858847,2659.276708178756,3929.1105680390624,2435.7216410257874,5422.499495052339,2468.836237246877,5391.587583728007,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jul,N2O,Wetland,5.5707404340070665,0.1652100519919414,5.100746339183388,6.0524085834998305,5.246934682218872,5.894546185795261,5.248608401909988,5.885423433314812,3929.1105680390624,2435.7216410257874,5422.499495052339,2468.836237246877,5391.587583728007,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jun,CH4,Barren,-11.177528880116663,7.951643768251854,-36.30272245444212,14.981782737949894,-26.762464283782656,4.407406523549328,-26.679700565533093,4.36954385480074,-318.0874108874774,-705.884384284995,69.70956251004016,-715.1678750025484,73.37446022261304,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Jun,CH4,Cropland,-35.8639673160716,63.18967595987499,-208.40390699856653,134.5147476712497,-159.71345639218302,87.98552176003983,-162.06466424363632,85.85974616133318,-318.0874108874774,-705.884384284995,69.70956251004016,-715.1678750025484,73.37446022261304,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Jun,CH4,Forestland,-85.18061034022097,0.5822545480246625,-87.09729033848332,-83.37832645553317,-86.32180828418394,-84.03941239625799,-86.33522334905743,-84.06936833886374,-318.0874108874774,-705.884384284995,69.70956251004016,-715.1678750025484,73.37446022261304,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Jun,CH4,Grassland,-196.8956754141281,126.07329114793846,-601.3482779533333,215.4685214988167,-443.99478547651984,50.203434648263624,-450.9971927443235,56.06015854519537,-318.0874108874774,-705.884384284995,69.70956251004016,-715.1678750025484,73.37446022261304,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Jun,CH4,Wetland,11.030371063059945,0.062368957975574436,10.82983064346748,11.226040715234072,10.908130151674527,11.152611974445364,10.908905900002022,11.154380000147498,-318.0874108874774,-705.884384284995,69.70956251004016,-715.1678750025484,73.37446022261304,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Jun,CO2,Barren,97443.24004990488,29401.465013753797,6881.946450672578,192575.05098400018,39817.427530233006,155069.05256957677,43206.710002647655,156974.06435564105,7756454.218573339,3366573.040874945,12146335.396271734,3380186.7048587156,12122687.615938462,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jun,CO2,Cropland,3808073.5041909623,1123043.2419622496,538218.3031304082,7400881.003285845,1606949.196863852,6009197.811518073,1663132.9411858346,5976366.906522781,7756454.218573339,3366573.040874945,12146335.396271734,3380186.7048587156,12122687.615938462,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jun,CO2,Forestland,103837.00165334588,7837.663350976351,78128.36125239171,126554.41661448342,88475.46376248273,119198.53954420904,88594.82328219255,119141.83260123958,7756454.218573339,3366573.040874945,12146335.396271734,3380186.7048587156,12122687.615938462,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jun,CO2,Grassland,3715602.430364507,1071652.1326244462,672062.8551073322,6947056.276770015,1615202.8464650512,5816002.014263962,1569129.922625674,5824311.782280672,7756454.218573339,3366573.040874945,12146335.396271734,3380186.7048587156,12122687.615938462,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jun,CO2,Wetland,31498.04231461941,7841.948210543492,7371.919565066074,56812.857994253434,16128.106253325846,46867.97837591298,16122.307762366721,45893.030178130415,7756454.218573339,3366573.040874945,12146335.396271734,3380186.7048587156,12122687.615938462,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Jun,N2O,Barren,101.88759737175415,23.021272615919823,11.027940901941596,175.7046454644175,56.766732166273115,147.0084625772352,58.02810322007303,145.48342604513016,2649.1544304564122,1650.6969390968286,3647.611921815996,1672.8415784198141,3626.8688036261847,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jun,N2O,Cropland,764.0308958422306,442.18792540080494,-720.1296663300842,1979.1893205651675,-102.641512341831,1630.7033040262922,-83.18925963445975,1616.5136790140584,2649.1544304564122,1650.6969390968286,3647.611921815996,1672.8415784198141,3626.8688036261847,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jun,N2O,Forestland,29.321143400092772,17.639276740936484,-20.921786942967476,90.6108703585666,-5.251203725477794,63.89349052566334,-4.156389467987529,62.146901136860734,2649.1544304564122,1650.6969390968286,3647.611921815996,1672.8415784198141,3626.8688036261847,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jun,N2O,Grassland,1750.0875755717298,26.464470648788673,1672.4821675844141,1835.4057707885852,1698.2181662301866,1801.956984913273,1698.5532176531435,1798.6813851834056,2649.1544304564122,1650.6969390968286,3647.611921815996,1672.8415784198141,3626.8688036261847,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Jun,N2O,Wetland,3.8272182706052407,0.11350285244139528,3.504322237650134,4.158134629733165,3.604756767677542,4.049679773532939,3.605906649044785,4.043412246729758,2649.1544304564122,1650.6969390968286,3647.611921815996,1672.8415784198141,3626.8688036261847,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Mar,CH4,Barren,-10.192283381632189,7.250744552311757,-33.10281178862473,13.661210529183185,-24.403481565263228,4.01891480199885,-24.328013071359432,3.984389545691023,-283.9065586354449,-629.9691739438941,62.156056673004265,-638.2492587112116,65.44483902817569,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Mar,CH4,Cropland,-31.817943124163914,56.060878541584636,-184.89264172294193,119.33935119463331,-141.6952460073441,78.05935975901629,-143.78120033110534,76.17340535530104,-283.9065586354449,-629.9691739438941,62.156056673004265,-638.2492587112116,65.44483902817569,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Mar,CH4,Forestland,-76.0761631377646,0.5200208334535688,-77.7879806470334,-74.46651462404195,-77.0953852425441,-75.0569410329851,-77.10736645117412,-75.08369516362166,-283.9065586354449,-629.9691739438941,62.156056673004265,-638.2492587112116,65.44483902817569,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Mar,CH4,Grassland,-175.97355017678228,112.67674914195737,-537.4490381344998,192.5728465073747,-396.81592039007313,44.868820036508566,-403.07425218994007,50.10320872676439,-283.9065586354449,-629.9691739438941,62.156056673004265,-638.2492587112116,65.44483902817569,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Mar,CH4,Wetland,10.153381184898016,0.057410199603257106,9.968785099108572,10.333493762575623,10.040859261330377,10.265903108465656,10.041573332367427,10.267530564040893,-283.9065586354449,-629.9691739438941,62.156056673004265,-638.2492587112116,65.44483902817569,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Mar,CO2,Barren,91946.36998540329,27742.89913680238,6493.72900828494,181711.70086983344,37571.28685054328,146321.4531202633,40769.37652855675,148119.00129716643,7211813.651393951,3130377.661397661,11293249.641390242,3142856.0409092717,11271365.5928367,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Mar,CO2,Cropland,3531377.2111724527,1041442.4268497252,499111.12488214177,6863129.73970751,1490187.562575002,5572566.859769903,1542288.9713631186,5542121.462747556,7211813.651393951,3130377.661397661,11293249.641390242,3142856.0409092717,11271365.5928367,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Mar,CO2,Forestland,96704.99501442074,7299.336298357618,72762.14321577518,117862.07260313381,82398.55875859389,111011.43127024759,82509.72011315855,110958.6192229946,7211813.651393951,3130377.661397661,11293249.641390242,3142856.0409092717,11271365.5928367,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Mar,CO2,Grassland,3461877.7128944607,998472.9807447161,626170.1738450838,6472667.554051678,1504906.6310984625,5418848.794690459,1461979.8564511985,5426591.119450388,7211813.651393951,3130377.661397661,11293249.641390242,3142856.0409092717,11271365.5928367,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Mar,CO2,Wetland,29907.36232721381,7445.922643103525,6999.630874749894,53943.75662791729,15313.622115059617,44501.102539368,15308.116453239787,43575.39011859472,7211813.651393951,3130377.661397661,11293249.641390242,3142856.0409092717,11271365.5928367,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Mar,N2O,Barren,90.4026497926137,20.426274637566404,9.784852180334079,155.89891155149962,50.367887164659614,130.4374124205678,51.48707427453798,129.08428066464768,2286.557325632556,1429.3609531879192,3143.753698077193,1448.3762495678013,3125.901775053264,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Mar,N2O,Cropland,654.3494227861842,378.7090487094455,-616.7504927596674,1695.06416107525,-87.9066733037539,1396.6055188761222,-71.2469146471032,1384.452904385223,2286.557325632556,1429.3609531879192,3143.753698077193,1448.3762495678013,3125.901775053264,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Mar,N2O,Forestland,25.32621362151294,15.235971011571225,-18.071247707879973,78.2653741642501,-4.535740830662949,55.18816807368883,-3.590092177651202,53.67954696140188,2286.557325632556,1429.3609531879192,3143.753698077193,1448.3762495678013,3125.901775053264,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Mar,N2O,Grassland,1513.0431479579297,22.879932717885172,1445.9491736683315,1586.8052341934138,1468.1993038621752,1557.8869920536843,1468.4889735146419,1555.0550630713221,2286.557325632556,1429.3609531879192,3143.753698077193,1448.3762495678013,3125.901775053264,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Mar,N2O,Wetland,3.4358914743155555,0.10189737178315836,3.146011031583233,3.7329721780248897,3.236176295501277,3.635606653129834,3.237208603375817,3.6299799706693574,2286.557325632556,1429.3609531879192,3143.753698077193,1448.3762495678013,3125.901775053264,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
May,CH4,Barren,-7.728928024786192,5.498324631742422,-25.102250413616275,10.359456164821646,-18.505446278310792,3.0475902287384082,-18.448217634282823,3.0214093219638283,-215.59952812744615,-477.82286524178545,46.62380898689306,-484.1000789637393,49.130258731961284,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
May,CH4,Cropland,-24.00513059378019,42.29527676698766,-139.4927382033499,90.03588633070012,-106.90234977322969,58.8920885856693,-108.47610348066115,57.469225342172656,-215.59952812744615,-477.82286524178545,46.62380898689306,-484.1000789637393,49.130258731961284,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
May,CH4,Forestland,-57.801465379658964,0.3951036035706537,-59.102077245674685,-56.578479900350125,-58.575854212819436,-57.02707654649849,-58.584957345615706,-57.047403911762764,-215.59952812744615,-477.82286524178545,46.62380898689306,-484.1000789637393,49.130258731961284,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
May,CH4,Grassland,-133.6213755100317,85.55843871548824,-408.09928349981664,146.22566067655043,-301.31283396586605,34.070082945802625,-306.0649509894558,38.0446928575946,-215.59952812744615,-477.82286524178545,46.62380898689306,-484.1000789637393,49.130258731961284,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
May,CH4,Wetland,7.557371380810875,0.04273159763698418,7.419972700458554,7.691432893425372,7.4736189884405295,7.641123773181221,7.4741504862761605,7.642335121992967,-215.59952812744615,-477.82286524178545,46.62380898689306,-484.1000789637393,49.130258731961284,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
May,CO2,Barren,77203.87260105988,23294.658080375048,5452.537464405876,152576.4095559145,31547.18173134984,122860.5634707699,34232.496095653616,124369.89636204967,6048021.389267112,2625356.138663512,9470686.639870713,2635660.587036812,9452409.590123842,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
May,CO2,Cropland,2955460.286162783,871598.1184738525,417713.26589079946,5743851.809519589,1247159.3649611573,4663761.207364408,1290763.7819685086,4638281.0175081985,6048021.389267112,2625356.138663512,9470686.639870713,2635660.587036812,9452409.590123842,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
May,CO2,Forestland,81298.10765703369,6136.417546169886,61169.7932628002,99084.4729968744,69270.95027244106,93325.26504162632,69364.40157522839,93280.86692650116,6048021.389267112,2625356.138663512,9470686.639870713,2635660.587036812,9452409.590123842,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
May,CO2,Grassland,2909241.397817174,839081.9003701218,526211.5946623335,5439404.266769995,1264671.0930123096,4553811.702622038,1228596.927419024,4560318.0825627055,6048021.389267112,2625356.138663512,9470686.639870713,2635660.587036812,9452409.590123842,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
May,CO2,Wetland,24817.72502906175,6178.774935831026,5808.433136091878,44763.60383708278,12707.548686254157,36927.90137186934,12702.979978397396,36159.72676438708,6048021.389267112,2625356.138663512,9470686.639870713,2635660.587036812,9452409.590123842,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
May,N2O,Barren,63.228652216268245,14.286371230218672,6.8436380672141395,109.03749040541636,35.22787913527047,91.22942529726602,36.0106514621653,90.28302939632658,1598.1087709858828,1001.8377240383444,2194.3798179334212,1015.0636982332496,2181.943062278096,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
May,N2O,Cropland,454.6920353429747,263.15601751018215,-428.5654225193587,1177.8602480530026,-61.084281291974094,970.4683519779235,-49.50780653990153,962.0237857795595,1598.1087709858828,1001.8377240383444,2194.3798179334212,1015.0636982332496,2181.943062278096,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
May,N2O,Forestland,17.758261501241847,10.683174417315856,-12.671216757710075,54.878198599758434,-3.1803755972569014,38.69689859974059,-2.517304665318385,37.6390820378711,1598.1087709858828,1001.8377240383444,2194.3798179334212,1015.0636982332496,2181.943062278096,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
May,N2O,Grassland,1060.0837593694703,16.030372380606252,1013.0756931474995,1111.763706356498,1028.6648068447164,1091.5027118942241,1028.8677581581267,1089.518576857581,1598.1087709858828,1001.8377240383444,2194.3798179334212,1015.0636982332496,2181.943062278096,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
May,N2O,Wetland,2.3460625559278174,0.0695765888632986,2.148129164408298,2.5489123607749207,2.2096949475886016,2.4824301642670332,2.210399818177674,2.4785882067577254,1598.1087709858828,1001.8377240383444,2194.3798179334212,1015.0636982332496,2181.943062278096,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Nov,CH4,Barren,-8.974071760443183,6.384114284572262,-29.146266576433238,12.028382555016682,-21.486705831392506,3.5385623105061423,-21.420257553369932,3.508163614154362,-254.7585679657412,-565.677961569174,56.16082563769174,-573.1175045590276,59.085763694645905,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Nov,CH4,Cropland,-28.84630115554174,50.825063680080106,-167.62456340345003,108.19363309669158,-128.4615954804535,70.76899316937002,-130.35273176117767,69.05917778366232,-254.7585679657412,-565.677961569174,56.16082563769174,-573.1175045590276,59.085763694645905,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Nov,CH4,Forestland,-68.25198643777594,0.466538445268166,-69.78774929183328,-66.80788484277491,-69.16638498790486,-67.33758788764702,-69.17713396964841,-67.36159044621435,-254.7585679657412,-565.677961569174,56.16082563769174,-573.1175045590276,59.085763694645905,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Nov,CH4,Grassland,-157.59546173697169,100.90916669129336,-481.3196599136415,172.4611831314669,-355.37379416185547,40.18287068791213,-360.97852674075904,44.87059734753522,-254.7585679657412,-565.677961569174,56.16082563769174,-573.1175045590276,59.085763694645905,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Nov,CH4,Wetland,8.909253124991347,0.050375534110793756,8.74727622052463,9.067295900715786,8.810518892432222,9.007987357550471,8.811145465927424,9.00941539550836,-254.7585679657412,-565.677961569174,56.16082563769174,-573.1175045590276,59.085763694645905,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Nov,CO2,Barren,84832.65461869915,25596.483917388516,5991.3215740325395,167653.01297383508,34664.46800975895,135000.84122763935,37615.12758594973,136659.3165288028,6749978.671750674,2929639.0229420024,10570318.320559345,2941623.785662788,10549681.681314467,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Nov,CO2,Cropland,3318934.0272669974,978790.5684432596,469085.23125709844,6450252.54016916,1400539.7647107223,5237328.289823272,1449506.8186827796,5208714.449356459,6749978.671750674,2929639.0229420024,10570318.320559345,2941623.785662788,10549681.681314467,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Nov,CO2,Forestland,90283.75790009435,6814.65844751914,67930.71776080008,110035.99996997479,76927.2727760152,103640.2430241735,77031.05298737039,103590.93771075312,6749978.671750674,2929639.0229420024,10570318.320559345,2941623.785662788,10549681.681314467,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Nov,CO2,Grassland,3228398.2004586225,931132.940437605,583939.361836,6036131.260741651,1403411.1723820379,5053385.228535207,1363379.509360978,5060605.387477307,6749978.671750674,2929639.0229420024,10570318.320559345,2941623.785662788,10549681.681314467,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Nov,CO2,Wetland,27530.031506260468,6854.047599218922,6443.231482791404,49655.77717233201,14096.345063468161,40963.71794905278,14091.2770457102,40111.590241145466,6749978.671750674,2929639.0229420024,10570318.320559345,2941623.785662788,10549681.681314467,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Nov,N2O,Barren,76.7055235308813,17.331439879853313,8.302325328809198,132.2782867081672,42.736525566147606,110.67452149561498,43.686141903586154,109.52640603686467,1990.5679203307059,1237.5339947497841,2743.601845911627,1254.2375980373236,2727.97284046245,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Nov,N2O,Cropland,576.5803692345702,333.6996955046057,-543.450050474267,1493.6067578505852,-77.45901560643938,1230.6197540755797,-62.77925970978483,1219.9114708460559,1990.5679203307059,1237.5339947497841,2743.601845911627,1254.2375980373236,2727.97284046245,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Nov,N2O,Forestland,22.017604258093307,13.245548080491938,-15.710425033456659,68.04080788438296,-3.9431929351645287,47.97840145135115,-3.1210835539365793,46.66686617323277,1990.5679203307059,1237.5339947497841,2743.601845911627,1254.2375980373236,2727.97284046245,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Nov,N2O,Grassland,1312.361346836755,19.845263076399608,1254.1663518149169,1376.3400317593332,1273.4653459432893,1351.2573477302208,1273.716595391019,1348.801030381727,1990.5679203307059,1237.5339947497841,2743.601845911627,1254.2375980373236,2727.97284046245,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Nov,N2O,Wetland,2.903076470405899,0.08609581083422309,2.65814874238337,3.1540878912246626,2.7343317819510484,3.07182115886075,2.735204006439926,3.067067024569913,1990.5679203307059,1237.5339947497841,2743.601845911627,1254.2375980373236,2727.97284046245,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Oct,CH4,Barren,-6.872918680005493,4.889363434236671,-22.322076907000035,9.212105425431673,-16.45589491843644,2.7100575584254534,-16.405004573056075,2.68677629061543,-190.4866600583029,-423.0534751531836,42.08015503657777,-428.61488643695503,44.2808116439524,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Oct,CH4,Cropland,-21.444692995634245,37.78397380051924,-124.61415005450817,80.43246977593344,-95.49992083745693,52.61053484618844,-96.90581467230896,51.339437181782024,-190.4866600583029,-423.0534751531836,42.08015503657777,-428.61488643695503,44.2808116439524,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Oct,CH4,Forestland,-51.029329985905406,0.3488124744381947,-52.177559562075054,-49.9496319335752,-51.71298987316256,-50.34567009864825,-51.721026464700735,-50.36361586909786,-190.4866600583029,-423.0534751531836,42.08015503657777,-428.61488643695503,44.2808116439524,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Oct,CH4,Grassland,-118.0646875436567,75.5974131766727,-360.58687623359947,129.2015358526669,-266.2328946943289,30.10351960701547,-270.4317529190755,33.615390934134226,-190.4866600583029,-423.0534751531836,42.08015503657777,-428.61488643695503,44.2808116439524,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Oct,CH4,Wetland,6.924969146898936,0.03915580964908768,6.799068013525054,7.047812367366835,6.848225170201218,7.001713123596653,6.848712192186258,7.002823106518584,-190.4866600583029,-423.0534751531836,42.08015503657777,-428.61488643695503,44.2808116439524,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Oct,CO2,Barren,71691.90902058857,21631.5380498294,5063.254039721641,141683.23043974987,29294.87351271516,114088.94452846199,31788.47009811605,115490.51873291348,5613554.886092661,2436547.2507189424,8790562.521466378,2446369.452541861,8773482.845445253,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Oct,CO2,Cropland,2752542.262701768,811755.3358517543,389033.6214087258,5349486.484531413,1161531.0401741143,4343553.485229421,1202141.6351514899,4319822.73175993,5613554.886092661,2436547.2507189424,8790562.521466378,2446369.452541861,8773482.845445253,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Oct,CO2,Forestland,75150.90105028618,5672.423640669424,56544.55205959206,91592.38314895828,64033.15500952054,86268.64709105183,64119.5401642551,86227.60605758829,5613554.886092661,2436547.2507189424,8790562.521466378,2446369.452541861,8773482.845445253,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Oct,CO2,Grassland,2690681.1663397267,776044.871366264,486679.32070877403,5030762.530633341,1169661.1680748307,4211701.164604623,1136297.1172174306,4217718.744988359,5613554.886092661,2436547.2507189424,8790562.521466378,2446369.452541861,8773482.845445253,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Oct,CO2,Wetland,23488.646980291247,5847.879411528583,5497.370741366719,42366.35255099833,12027.013947761941,34950.280012820556,12022.68991056954,34223.24390646244,5613554.886092661,2436547.2507189424,8790562.521466378,2446369.452541861,8773482.845445253,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Oct,N2O,Barren,54.32340512886108,12.274250754324527,5.879766691991638,93.68043692067538,30.266315713171426,78.38049454455074,30.93884085401452,77.56739089397074,1367.7453653890811,853.2336268997365,1882.2571038784256,864.6486058328419,1871.5517055095206,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Oct,N2O,Cropland,392.9502807780782,227.42256941243102,-370.3713503222668,1017.9208765788329,-52.789764541847035,838.6903260980034,-42.78523697008905,831.39243125759,1367.7453653890811,853.2336268997365,1882.2571038784256,864.6486058328419,1871.5517055095206,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Oct,N2O,Forestland,15.11483567181868,9.092918569749314,-10.78502864941917,46.7092431172332,-2.7069572392454315,32.93662858288279,-2.1425884706974467,32.03627448558437,1367.7453653890811,853.2336268997365,1882.2571038784256,864.6486058328419,1871.5517055095206,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Oct,N2O,Grassland,903.2618416263668,13.658943032083073,863.2078439194156,947.2965923505811,876.4908052165997,930.032878036134,876.6637332286322,928.3422630716959,1367.7453653890811,853.2336268997365,1882.2571038784256,864.6486058328419,1871.5517055095206,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Oct,N2O,Wetland,2.0950021839563044,0.0621309543741436,1.918250337991746,2.276144320641682,1.9732277510578817,2.216776616854727,1.9738571909816567,2.213345800679614,1367.7453653890811,853.2336268997365,1882.2571038784256,864.6486058328419,1871.5517055095206,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Sep,CH4,Barren,-10.322986961466231,7.3437264910946585,-33.527314899583565,13.836398860799969,-24.716426396324465,4.0704524733920024,-24.639990111215436,4.035484472860101,-294.9516263317537,-656.2942498089586,66.39099714545127,-664.9354065849976,69.75115565003847,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
